,product_id,user_name,rate_stars,review_title,review_date,comment_content,sentiment,label1
2181,B01HUX3NNU,CherylGelin,4.0,Missing items,2023-08-12,I ordered three packages of these treats..only received one,neutral,Negative
2182,B01HUX3NNU,Yiama,4.0,"My cat likes these, sometimes.",2022-03-19,My cat goes for these sometimes. I wanted to find something to help with his hairballs and thought a treat would be good. But sometimes he just turns his nose up at them and leaves them to sit. I assume the flavor may just not be to my cats preference? I have other treats that he will eat no matter what or when so maybe he realizes it's supposed to help him haha. They're a soft treat and smell alright. He has had less hairballs since I started giving him these so I think it works pretty good. The price is great for how many you get so it's worth giving to your kitty if they do get a lot of hairballs. Sometimes I add them into his daily wet food to get him to eat them when he turns his nose up.,positive,Sentiment: Positive
2183,B01HUX3NNU,DGSANDERS49,5.0,"Seems to really help the hairball situation, and my cat is long-haired!",2023-10-16,"I really like the softness of this product. When I feed Wege, I can easily crumble the product and add it to whatever I’m feeding him. Wege is a rescue and VERY opinionated, so I’m thrilled he likes this addition to his meals!",positive,Positive
2184,B01HUX3NNU,Dr. Joy E. Goode,4.0,My cats love these treats,2023-03-10,"One of my cats has digestive issues (constipation) and is on several oral medications, this is why I started to offer these to her.  I also give my other healthy cat the treats & she eats them also.  There is no strong odor or greasy feel to them.",positive,Positive
2185,B01HUX3NNU,Sierragirl,5.0,Cats are definitely more energetic,2022-06-26,"I like the idea of pre/probiotics, I take them myself.  I have one cat who would throw up now and then and also a hairball occasionally.  All five cats like the treats.  One long-haired female was always sleeping.  She is definitely more energetic after just a week eating these treats.  Two cats could stand to gain some weight,hoping this will help aide in digestion.  I have noticed their stools seem to have hair in them that I never noticed before.  Maybe more fur is now being passed in the stools so not necessary to throw up fur balls?  I will keep buying this product, certainly can’t harm them.  Long haired cats get 2/day and the shorter haired cats get one/day for now.  If they continue to tolerate I will give according to weight as suggested.  All kitties are two years old.",positive,Positive
2186,B01HUX3NNU,sakuramoon,5.0,Helps with hairball,2022-03-04,"I give this treat to my two kittens daily.  My one kitten is an avid groomer, she started trying to cough up hairballs a few days a week.  I've been feeding this to her for a few weeks, she has not had a problem since.  My other kitten wasn't a fan of the treats as much, but then she started having the same problem.  I started giving one treat at a time to her during different times of the day.  Now she will eat all 3 at once.  The treats look soft, but they are a little hard.  My kittens have a hard time chewing the first treat I give them, they will drop it a few times.  The second and third treat they have no problems with oddly.  I also like the more natural ingredients along with the probiotics.  I will keep giving this to them as long as they like it.",negative,Positive
2187,B01HUX3NNU,Lisa Palmosina,4.0,What happened to the product?,2022-09-12,"Our cats have been eating these treats for close to a year, and they love them. They're moist and easy to break in half for them. The two new packages I received about 2 weeks ago are dry, crumbly and falling apart. The pieces are unevenly sized and it's just a mess. Our cats don't care for them as much as the previous versions, and they make a mess. What happened? I hope it was a one time issue. I'll order one more time, and if they're the same way, I guess I'll move on. Original ones were fantastic.",positive,Sentiment: Negative
2188,B01HUX3NNU,Salty,5.0,Best Cat Treats Ever - CATS LOVE THESE!!!,2022-12-07,"My senior cats were getting constipated. We tried many treats that worked okay, but eventually one cat would start vomiting them. Not so with these! No sensitive tummy issues at all, and these are their absolute favorite cat treats of all time! Their eyes get wide and light up every time I get them out! No more constipation and little rabbit pellets in the litter box. These cats are pooping like heavy-weight champs! And racing around like crazy cats instead of acting their age. Thank you!Suggestion:  Please make a multi-pack of several of these packets in a box, maybe 12, 16, or 20. It will keep them secure with less crumbling and make them easier to buy and store. We go through around 4 packs a month for 2 cats.",positive,Positive
2189,B01HUX3NNU,cookie,5.0,They work,2023-10-20,I crush up two of these and then put wet food on top. They really keep the food down especially with cats that tend to gooble their food.,positive,Positive
2190,B01HUX3NNU,Yara A,4.0,"I like it, but my cat doesn't",2023-02-07,"My cat is not eating them, Which is so sad because I love the ingredients. However I also bought the other kind and I'm going to try and see if she will eat the one with the red packaging.Update: she didn't lol",positive,Sentiment: Negative
2191,B01HUX3NNU,Deborah J King,5.0,After eating the treat,2023-11-13,Good for the price,positive,Positive
2192,B01HUX3NNU,T. Wood,4.0,Cat's love but pricey for so little,2023-04-23,Cat's love but pricey for so little. Has cut down on hairball vomits.,positive,Positive
2193,B01HUX3NNU,Child of God,3.0,She ate a few,2023-04-04,"We bought 3 different kinds of hairball treats for our new Turkish Angora. We gave her these first and she gobbled them up the first 2 or 3 times. The next time she turned up her nose. A couple months later we got a kitten - DSH. She'll eat these and every now and then the Angora will. They both LOVE Hartz, though, so that's the one we bought more of.",positive,Positive
2194,B01HUX3NNU,Zachariah,5.0,They actually work,2022-08-17,"I have a 7 month old kitten that has had loose stools since we got her, and a 2 year old that has had constipation issue on and off for a while. For the 7 kitten we tried antibiotics that didn't help. We tried probiotics that helped somewhat for both cats. We have tried many different foods. After using these treats for a few weeks the kitten has solid poops almost all the time. The 2 year old has large solid poops instead of the small pellets. I recommend putting these on a plate with a few treats your cat really likes to sort of trick them into eating them at first. Once they get used to them they should eat them no problem.",positive,Sentiment: Positive
2195,B01HUX3NNU,Zarabeth Langer,5.0,Cat loved them!,2023-10-08,Princess SassyBoots loves these. She also hacked up fewer hairballs which means I love them. Will definitely be getting these again!,positive,Positive
2196,B01HUX3NNU,C.S.,4.0,Helps with the kitty furball hacking....,2023-03-01,Helps prevent the fur-ball hacking issue! Since giving these they stopped hacking so much and they love them!,positive,Sentiment: Positive
2197,B01HUX3NNU,Linda Jo Park,2.0,Crumby,2023-10-09,"My cats would not eat them. That's my cats. Picky taste buds. The two stars is for the treats are fragile. They don't stay solid. Half of them were reduced to nothing but small crumbs when I opened the package. When I picked up a couple with my fingers they disintegrated. Between that and the refusal to be eaten, I've tossed them.",negative,Sentiment: Negative
2198,B01HUX3NNU,Angela F,4.0,break the treats into smaller pieces,2022-10-24,"My cat doesn't ""love"" these but will eat a treat after minutes of consideration. I definitely need to break a treat into 4-5 smaller pieces as these are way too big and dense for your typical cat to eat. Hairball hacking has decreased since having a treat 2x a week",negative,Neutral
2199,B01HUX3NNU,Abbycatmom,5.0,Great for preventing hairballs,2023-09-10,We love these cat treats! Our cats love the taste and we love having no more hairballs. We will be buying them again in the future,positive,Positive
2200,B01HUX3NNU,Megan Eding,5.0,My cat loves these,2023-09-15,"My cat loves these, and she has previously turned up her nose at other digestive type of treats. These are a win.",positive,Positive
2201,B01HUX3NNU,Akila,5.0,Going to Continue Buying,2023-06-07,"I bought this product for my cat because it seems that he has a little constipation after his meals. He was also pooping outside the box and I became worried. However, after this product, he's pooping in the litter box again and enjoying all the food!!",positive,Positive
2202,B01HUX3NNU,Fluttrz,1.0,My 3 cats won't eat them!,2023-10-28,"I wanted to give these treats every chance before I wrote this review. My cats are their store bought and left these behind. My cats love ""nums"". What we call cat treats. After our old male cat would mouth the ""nums"" when he wanted them. There has never been a treat they didn't like.  Until I bought these. My 5 year female ate a few the first time I gave them to her. The other 2, one being a 6th month old kitten who eats almost everything would not even lick the treats. My female kitty got sick about a hour later. Not sure if it was related but she wouldn't even come near them. I mixed their favorite grocery treats and these to see if they would eat them that way as I said above they left them on the floor.I will go back to the brand I know works and they all like.I hope this review helps.All cats are different.",negative,Sentiment: Negative
